Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
27/12/14 ,0.0312965,0.0319853,0.0326383,0.0297544,0.0311378,0.0312554,0.0315989,0.118099,3.48191,9.81618,9.8909,6.14975,5.46593,7.0801,5.35809,3.77291,0.310587,0.0430674,0.0300274,0.0296521,0.0303642,0.0300869,0.0303378,0.0313873
28/12/14 ,0.0309923,0.0310864,0.0303184,0.0300314,0.0308143,0.0295382,0.0325295,0.133272,2.98267,8.50184,6.80553,8.63375,7.61291,6.16652,7.46826,3.18505,1.02456,0.0442116,0.0292454,0.0277198,0.0305235,0.0307208,0.0320405,0.0291514
29/12/14 ,0.0299129,0.0317263,0.0312094,0.0300428,0.0306659,0.0309134,0.0312922,0.159046,3.93326,9.28909,11.2358,8.09942,9.57246,8.04981,7.63403,2.33472,0.745452,0.0393917,0.029369,0.0301332,0.0298691,0.0316853,0.0320781,0.0311297
30/12/14 ,0.0318878,0.0317284,0.0312382,0.0312569,0.03277,0.029825,0.0304374,0.116488,2.73389,4.61038,9.45416,6.13804,3.97802,5.06229,4.89296,1.42191,0.423565,0.0388954,0.0310338,0.0295959,0.033909,0.0313712,0.0312184,0.0325496
31/12/14 ,0.0313504,0.0307463,0.0296609,0.0308356,0.0324253,0.03626,0.0337502,0.041958,1.27476,6.98998,3.89009,3.54297,5.27328,7.1454,7.07627,4.77554,1.20095,0.0402187,0.0277011,0.028841,0.0302861,0.0311686,0.0314328,0.029418
01/01/15 ,0.0310583,0.0314233,0.0314581,0.0306757,0.0320855,0.0300377,0.0314234,0.0625421,0.804552,4.77509,2.66818,0.999047,1.48579,3.26792,4.91831,1.15654,0.89061,0.0411057,0.0306675,0.0294377,0.0322533,0.030732,0.0311282,0.0311455
02/01/15 ,0.0336813,0.0312458,0.0310237,0.0308402,0.0316625,0.0302068,0.0303506,0.244101,3.28462,6.55084,8.66637,8.21671,7.94548,3.91507,4.45101,2.71406,0.417053,0.0382351,0.02803,0.0293903,0.0325579,0.0315465,0.0305389,0.0303566
03/01/15 ,0.0301209,0.0311591,0.0303719,0.0311282,0.030665,0.0325652,0.0302006,0.152763,2.93672,8.22851,11.3196,12.9025,13.8776,12.8809,10.7287,5.39101,1.57107,0.0484885,0.0283793,0.0283152,0.0304862,0.030139,0.0306674,0.0302573
04/01/15 ,0.0306131,0.0313248,0.0303932,0.0304691,0.0326065,0.0299909,0.0303253,0.283268,4.83312,10.5489,12.0174,8.6293,6.8826,3.26118,2.05631,1.04384,0.293062,0.0438118,0.0294341,0.0300462,0.030299,0.0308818,0.0309535,0.0298251
05/01/15 ,0.0326819,0.032234,0.0319523,0.0303899,0.031435,0.0317602,0.0317355,0.139969,4.13932,9.05037,7.06797,4.09235,4.495,3.48271,3.23667,1.01523,0.192958,0.0437296,0.027904,0.0287304,0.0315156,0.031567,0.0317032,0.0314722
06/01/15 ,0.0311463,0.0306883,0.0307479,0.031023,0.0321934,0.0327975,0.0316101,0.108034,2.28197,5.94672,7.92297,9.9913,10.0682,8.88149,3.18969,4.2939,1.58897,0.0482402,0.0296873,0.0288223,0.0312719,0.0297687,0.030628,0.0313032
07/01/15 ,0.0309371,0.031781,0.0313336,0.0287997,0.0311827,0.0313782,0.030859,0.226423,4.26752,7.41955,11.2494,11.9767,13.8791,12.0365,7.70737,4.91928,1.24399,0.0538264,0.0285998,0.0286648,0.0316081,0.0312133,0.0303199,0.0307483
08/01/15 ,0.030853,0.0313334,0.0309226,0.0309817,0.0307858,0.0313526,0.0304571,0.262735,5.33063,11.5374,13.9541,14.7039,15.699,14.7205,12.9007,9.27069,2.72949,0.0575119,0.0284317,0.0301223,0.030647,0.0309257,0.0319683,0.0310205
09/01/15 ,0.0310687,0.0310033,0.0304544,0.031147,0.0307112,0.0311424,0.0311947,0.271883,5.55065,11.7011,13.8638,14.9034,15.5149,14.3693,12.8981,9.47769,3.00895,0.0662488,0.0291576,0.0280282,0.0312333,0.0308226,0.0317247,0.0313485
10/01/15 ,0.0315824,0.0319171,0.031254,0.0312862,0.0306001,0.0315157,0.0298213,0.15477,2.1508,1.77826,1.6307,1.48101,1.0081,2.02242,3.03549,1.85686,1.40781,0.0553527,0.0284151,0.0303736,0.0312435,0.030454,0.0311947,0.0309996
11/01/15 ,0.0296301,0.031332,0.0300376,0.030419,0.0306803,0.0284993,0.029637,0.218196,4.7148,10.3367,12.2922,13.2422,13.8912,11.0934,9.19975,7.57543,2.53753,0.0691173,0.029847,0.029383,0.0305652,0.0304369,0.0311952,0.0305528
12/01/15 ,0.0326695,0.0309808,0.0312288,0.03058,0.0317639,0.0314656,0.0312394,0.0308099,0.138467,0.326371,1.44349,0.924623,0.997266,0.863941,0.539368,0.246245,0.187742,0.0411161,0.0289359,0.0296105,0.0305595,0.0302441,0.0306333,0.0306147
13/01/15 ,0.0307835,0.0309363,0.0307931,0.0311857,0.0290934,0.0288198,0.0293324,0.03739,0.413182,0.967935,1.2091,2.94246,7.78616,4.25738,3.37662,1.93616,0.602487,0.0415553,0.0297418,0.030066,0.029722,0.0295517,0.0321337,0.0316504
14/01/15 ,0.0300998,0.0299766,0.0343234,0.0309614,0.0307426,0.0301704,0.0303603,0.0324796,0.280899,0.808061,2.69319,5.07097,2.85291,2.76828,1.9604,0.727338,0.170335,0.0424323,0.0296211,0.0294634,0.0310709,0.0329344,0.0308232,0.0294727
15/01/15 ,0.0324997,0.0314712,0.0296328,0.0286348,0.0292635,0.0298504,0.0317394,0.137168,3.27249,5.72545,11.3061,7.27862,1.12362,3.08429,5.45848,4.17587,1.57902,0.0929557,0.0286837,0.0292119,0.0294363,0.0316603,0.0306714,0.0312425
16/01/15 ,0.030672,0.0310593,0.0323446,0.0297392,0.0314833,0.030515,0.0297628,0.0722238,0.615328,4.56525,11.0683,5.95288,7.24527,10.3706,8.44501,7.00083,1.6911,0.0684029,0.0293808,0.0289555,0.029413,0.0311065,0.029992,0.0329815
17/01/15 ,0.0304869,0.0308826,0.0308013,0.0314481,0.0319071,0.0294833,0.0314566,0.329695,4.81326,9.97214,12.1297,13.3899,12.7141,11.9382,7.30579,3.73413,1.58448,0.104758,0.0286106,0.0284712,0.0298026,0.0302175,0.0311352,0.0303805
18/01/15 ,0.0313791,0.0305328,0.0297644,0.0312928,0.0308921,0.031003,0.0306326,0.264947,4.98903,10.2245,12.2872,11.7412,11.5895,11.4715,6.45198,2.6497,0.647651,0.0557735,0.0294415,0.028453,0.0300141,0.0311016,0.0308743,0.0305174
19/01/15 ,0.0313193,0.0300979,0.0311198,0.0332583,0.0303684,0.0318367,0.0278745,0.104075,1.06291,3.85998,3.31094,2.29439,3.39987,5.48979,2.13299,1.56749,0.746716,0.104746,0.0308024,0.0296635,0.0314607,0.0300576,0.030583,0.0328515
20/01/15 ,0.0294224,0.0308811,0.0320234,0.0300486,0.0309426,0.0312729,0.0303085,0.0834419,1.90849,3.19887,3.65607,8.49069,10.8549,12.1681,9.99808,8.16002,2.61269,0.169713,0.028545,0.0295451,0.0289023,0.0304905,0.0299879,0.0304822
21/01/15 ,0.0304418,0.0313701,0.0298948,0.0286101,0.0303782,0.0309817,0.0312697,0.0998208,2.38308,4.94917,4.95957,7.30951,9.6212,10.6805,7.85642,1.72761,0.717483,0.0835491,0.028334,0.0283001,0.030398,0.0305997,0.0317568,0.030505
22/01/15 ,0.0318853,0.0304627,0.031112,0.0310285,0.0357757,0.0326608,0.0299885,0.252183,2.99358,3.67458,3.67458,3.67458,4.12118,11.5573,7.1579,3.71288,1.04503,0.0808247,0.0283056,0.028601,0.029188,0.0296956,0.0297653,0.0318129
23/01/15 ,0.0309791,0.0297418,0.0330868,0.0292099,0.0313188,0.0331596,0.0300849,0.094767,1.03398,2.49744,3.5176,3.89519,5.10428,4.44727,4.98197,3.27681,0.887724,0.0761341,0.0294987,0.0296651,0.0296511,0.0290036,0.031595,0.0298465
24/01/15 ,0.0296343,0.0297867,0.0312106,0.031803,0.0312036,0.0289483,0.0316655,0.485892,4.48908,10.0233,11.1167,11.9362,10.538,10.3011,10.0092,6.42396,1.66654,0.175774,0.0356995,0.0304147,0.0291479,0.0315014,0.0317321,0.0335834
25/01/15 ,0.0323531,0.0315469,0.0297637,0.0318194,0.0319772,0.0299058,0.0318642,0.146322,2.78872,7.00474,10.6248,12.1332,12.145,12.141,9.92377,4.07514,0.369901,0.0998254,0.0299087,0.029081,0.0286227,0.0296865,0.0291483,0.0310639
26/01/15 ,0.0309059,0.0313984,0.0308407,0.030214,0.0338478,0.0291686,0.0308108,0.0965069,3.61201,10.1302,11.7406,6.99845,4.79821,6.78062,3.59126,1.94919,1.39599,0.301553,0.0285619,0.0302022,0.0288249,0.0302663,0.0293047,0.0303519
27/01/15 ,0.0320781,0.0309351,0.0303806,0.0312815,0.0313415,0.0299375,0.0320544,0.22849,2.29364,9.10787,7.26854,1.72077,1.91235,8.00049,3.06099,0.882021,1.83305,0.110237,0.0294326,0.0308762,0.0292522,0.0292575,0.0294335,0.0304567
28/01/15 ,0.0313374,0.0317945,0.0319892,0.0308973,0.0305951,0.0306862,0.0317114,0.127269,2.45917,3.88248,4.69136,4.15678,8.36441,9.44771,2.19737,6.37699,2.83112,0.11635,0.0297295,0.0293793,0.031367,0.0248563,0.0315626,0.0333509
29/01/15 ,0.0245768,0.0300897,0.0349043,0.0346039,0.0297822,0.0292657,0.0289716,0.172396,1.18981,2.22051,4.63451,6.53793,5.51146,2.98323,7.11404,2.32443,1.00342,0.0618894,0.0280662,0.0251277,0.00949806,0.00770542,0.0109862,0.00831985
30/01/15 ,0.00853122,0.00803036,0.0118711,0.0092562,0.00792967,0.00837274,0.00924998,0.0514179,0.892871,1.37784,2.76614,11.4293,9.78095,11.2863,9.77069,6.94109,2.83314,0.140814,0.0278118,0.0273129,0.0258926,0.0241431,0.0295988,0.035721
31/01/15 ,0.0360512,0.0319437,0.0294844,0.0251852,0.0275651,0.0312966,0.0344617,0.0640962,0.526856,1.40865,4.45716,3.99548,2.60985,5.57989,3.54446,2.53282,1.34181,0.192525,0.0310305,0.0279748,0.0155153,0.03026,0.0303601,0.0275126
01/02/15 ,0.0247536,0.0248881,0.0246096,0.0314319,0.034843,0.0332944,0.0353865,0.325362,3.0086,6.89769,9.30068,9.80072,10.3228,9.50674,7.68816,5.4784,2.4724,0.248974,0.0358548,0.0283721,0.0300509,0.0265315,0.0311069,0.0245453
02/02/15 ,0.0247532,0.0252675,0.0243162,0.0247932,0.0296578,0.0351661,0.0337414,0.201548,1.61329,2.8972,3.37883,2.78821,3.91894,4.42515,5.24089,2.91941,1.26094,0.148308,0.0413526,0.0306074,0.0318988,0.0311879,0.0313074,0.0325418
03/02/15 ,0.0311017,0.0328892,0.0329831,0.032178,0.0313679,0.0311345,0.0316048,0.521984,4.80212,5.46903,7.6208,8.78516,3.28529,6.73188,10.2748,4.92289,1.17174,0.435599,0.0435964,0.0307106,0.031149,0.033544,0.0333985,0.0327221
04/02/15 ,0.0323402,0.0328274,0.0327195,0.0316488,0.0328988,0.0308252,0.0322667,0.560837,3.412,7.8427,8.54755,8.95593,4.3812,5.53657,5.6934,3.49835,1.05174,0.4759,0.0441255,0.0303112,0.0318281,0.0319704,0.0318006,0.0324142
05/02/15 ,0.0315315,0.0325561,0.0322222,0.0319041,0.0319351,0.0313371,0.0320025,0.672393,4.99251,8.85939,10.4327,12.6115,13.8087,13.7221,11.3158,9.1234,5.13798,0.443526,0.0420568,0.0303986,0.0322913,0.0319705,0.0309209,0.0323522
06/02/15 ,0.0316934,0.0323242,0.0327951,0.0323536,0.0323472,0.0313249,0.0325477,0.10959,1.73579,3.52591,3.81658,4.46534,4.21794,4.46499,4.24451,2.71718,1.34177,0.112626,0.0447797,0.0317655,0.0340373,0.0322128,0.0313412,0.0325015
07/02/15 ,0.032457,0.0328757,0.0325634,0.0330665,0.0329563,0.0317641,0.031368,0.574452,5.74679,9.26845,11.8472,13.2341,13.2973,13.2743,10.2833,7.24523,4.97145,0.327546,0.0403977,0.0307658,0.0321507,0.0310061,0.0321019,0.0328021
08/02/15 ,0.0327479,0.0307868,0.0317496,0.0328209,0.0314404,0.0325139,0.0313875,0.481067,2.57222,2.76511,2.87792,6.46329,6.31493,4.87891,5.44546,5.63117,2.17003,0.440775,0.0448144,0.0297441,0.0329323,0.0316801,0.0323418,0.0320306
09/02/15 ,0.0322809,0.0324923,0.0330264,0.0326784,0.0327702,0.00650671,0.00274417,0.0546404,0.889709,2.91656,2.00501,5.8344,4.35023,5.3635,7.94329,2.65416,2.5676,0.258754,0.0451868,0.0305684,0.0303639,0.0302596,0.031947,0.0317149
10/02/15 ,0.032843,0.0297488,0.0338003,0.0324695,0.0320044,0.0322182,0.0321517,0.065761,0.282143,6.55361,10.6186,4.8641,2.52114,1.71524,1.36295,1.72461,0.968521,0.170832,0.0421867,0.0295849,0.0305074,0.0309316,0.0315138,0.0319365
11/02/15 ,0.0331071,0.0369445,0.0345019,0.0360982,0.035383,0.0334373,0.0311934,0.182484,2.26814,4.08409,4.28072,5.26298,8.92092,10.6134,6.41134,5.73047,2.61054,0.43995,0.0424027,0.0293311,0.0299929,0.0302937,0.0297363,0.0317018
12/02/15 ,0.0322512,0.0321206,0.0326131,0.0308058,0.0327415,0.0321422,0.0307655,1.17259,7.28769,11.7782,12.8544,12.206,11.9112,10.4904,7.07486,3.23019,2.2961,0.421677,0.0440786,0.0299947,0.0292672,0.0297881,0.0317383,0.0317478
13/02/15 ,0.0318934,0.0320736,0.0311402,0.0317436,0.0318401,0.031352,0.0324692,1.26421,6.60563,11.374,13.6656,14.9291,15.4409,14.8435,13.887,11.635,7.03443,0.858801,0.0417409,0.0305805,0.0298693,0.0284946,0.0319603,0.0320736
14/02/15 ,0.0316114,0.0320486,0.0319545,0.0332633,0.0311024,0.0312738,0.0334918,0.746331,4.87294,6.55374,4.47171,7.96184,9.13506,3.01985,2.20219,2.33389,1.46139,0.525516,0.0456933,0.0298682,0.0290228,0.029548,0.0325105,0.0319334
15/02/15 ,0.0321508,0.0334109,0.0338684,0.0328714,0.0358524,0.0336562,0.0347368,0.699198,5.65814,10.8227,9.64979,5.28882,4.76116,4.90151,6.79562,6.91585,4.6483,0.499273,0.0446682,0.0287506,0.0300226,0.0299078,0.0313525,0.0317069
16/02/15 ,0.0329946,0.0322578,0.0316764,0.0314834,0.0316934,0.0298852,0.0312549,1.11552,6.42359,11.1846,11.9511,13.8728,13.1387,13.2538,13.0642,10.2539,5.59136,0.829656,0.0424057,0.0292059,0.0297139,0.0301039,0.0322369,0.030414
17/02/15 ,0.0314518,0.0311331,0.0316653,0.0325503,0.0311228,0.0309887,0.0312398,1.39718,7.40447,11.9041,13.7997,14.3531,14.3399,14.6247,13.7491,10.8632,6.1964,0.746265,0.0363982,0.0296475,0.0305379,0.0312372,0.03136,0.032099
18/02/15 ,0.0316426,0.0310034,0.0306769,0.031665,0.0280059,0.0291564,0.0304231,1.76276,9.39064,13.6283,15.6777,16.7592,16.0326,15.3314,10.5777,7.59778,3.85517,0.382876,0.0393423,0.0302905,0.0299406,0.0303102,0.0314565,0.0320576
19/02/15 ,0.0321984,0.0318639,0.0315525,0.0312405,0.0267571,0.0256533,0.018015,1.35626,8.27394,12.8444,11.5589,13.2359,15.749,13.3629,11.2504,9.61788,6.33974,1.00948,0.0396411,0.0307099,0.0295266,0.0305895,0.0291911,0.0316171
20/02/15 ,0.0325025,0.032225,0.0308508,0.0325581,0.0323646,0.0318214,0.0303495,1.87585,8.67285,12.8247,14.9494,16.1218,16.4314,16.0904,14.3901,12.0126,7.88438,1.36736,0.0414515,0.0298931,0.0308468,0.0291202,0.0292664,0.0314917
21/02/15 ,0.0320774,0.0317617,0.0315122,0.0301696,0.0310752,0.0321246,0.0203572,2.10857,7.62634,10.7902,13.7752,15.657,15.887,15.3661,14.174,12.1009,8.29327,1.48798,0.042769,0.028884,0.0294018,0.0295215,0.0304353,0.0301412
22/02/15 ,0.0314067,0.0311345,0.0317803,0.0312639,0.0319938,0.0317962,0.0307106,0.340686,1.46244,2.14383,4.02923,3.49794,2.57643,1.31602,1.36312,0.472106,0.119635,0.0377144,0.0432807,0.0305705,0.0205847,0.0137207,0.0130482,0.0153836
23/02/15 ,0.0165096,0.015274,0.0157045,0.0163432,0.0163036,0.0158445,0.0166131,0.0325781,0.223242,0.570061,0.732505,1.3145,2.18273,1.7408,1.24284,0.666569,0.402037,0.0703991,0.0425387,0.0308248,0.0305496,0.0299939,0.0299882,0.0312623
24/02/15 ,0.0314314,0.0291391,0.0311366,0.0319602,0.0326764,0.0341785,0.0205333,0.0323574,0.398287,0.704732,0.728884,1.46014,3.83468,2.43575,1.91499,0.612674,0.410918,0.196027,0.0385139,0.0316279,0.0298306,0.0311401,0.0302601,0.0323703
25/02/15 ,0.0321486,0.0320188,0.0329925,0.0318751,0.0328309,0.031834,0.032593,1.87471,5.46055,11.5766,11.5424,14.9362,11.829,6.24687,5.23518,3.49965,2.35811,0.652852,0.0433236,0.0301901,0.0287374,0.0299783,0.0299116,0.0306613
26/02/15 ,0.0318895,0.0322094,0.034624,0.0310277,0.0313494,0.0318537,0.0311223,0.724968,4.67285,7.89865,9.90974,11.7872,14.0415,10.5155,9.00008,7.52799,1.72451,0.490107,0.0464156,0.0302886,0.030319,0.0304441,0.0306705,0.0309531
27/02/15 ,0.0326109,0.0323053,0.0318999,0.0307667,0.0334262,0.0322289,0.0434281,2.03838,4.16367,7.34131,6.02022,6.81739,9.36244,5.78835,2.85636,1.8844,2.02104,0.209508,0.0477384,0.0306915,0.031007,0.0308858,0.0299349,0.030927
28/02/15 ,0.0339719,0.0302996,0.0344423,0.0311029,0.0319871,0.0319231,0.0459942,1.08358,8.22081,10.1639,12.1284,11.4138,8.35291,9.94978,6.47901,3.79514,2.36082,0.447565,0.0286929,0.030435,0.0316672,0.0348982,0.0331411,0.03172
01/03/15 ,0.0314373,0.033419,0.0324959,0.0315956,0.0313957,0.0342153,0.0409114,1.6912,4.00093,5.31019,5.25004,5.43821,8.16409,7.41285,3.81616,4.1911,4.41339,0.426027,0.0456445,0.0297672,0.0316824,0.0315264,0.0318625,0.0313849
02/03/15 ,0.0315425,0.0316205,0.0314358,0.0312803,0.0313265,0.0322659,0.0329629,0.780388,8.66245,12.0712,14.036,14.8143,12.2891,11.0907,13.335,11.027,7.97888,1.35998,0.0465431,0.0293996,0.0288469,0.0318864,0.0307568,0.0315202
03/03/15 ,0.0327955,0.031655,0.0317456,0.0321988,0.0314119,0.0326417,0.0321875,0.633102,3.4306,1.1372,2.11961,5.65651,9.72089,5.31314,2.68101,2.06266,1.62199,0.827422,0.0461986,0.0297881,0.0312646,0.0322957,0.0315747,0.0322347
04/03/15 ,0.0324809,0.032877,0.0333485,0.0323794,0.0327421,0.0327243,0.0610339,3.14856,9.493,12.8608,14.6942,15.6603,16.5077,13.9735,12.5762,10.3099,6.58898,1.74924,0.0376698,0.0274414,0.0277908,0.0270907,0.0276719,0.027775
05/03/15 ,0.0277018,0.0269612,0.0278769,0.0277068,0.0276362,0.0304619,0.0524286,2.80853,7.90536,10.7122,12.3002,13.2343,13.5182,13.2844,11.9864,9.80182,5.9889,1.36281,0.0381004,0.027834,0.0278995,0.0292902,0.028256,0.0277219
06/03/15 ,0.0290501,0.0274272,0.0277403,0.0281567,0.0274805,0.0273928,0.037648,1.67853,3.44624,5.53184,8.38953,10.3258,9.52374,6.51255,4.86643,3.3468,1.78313,0.514707,0.0333456,0.0280712,0.0270245,0.0272439,0.0275531,0.0273226
07/03/15 ,0.0289265,0.0275736,0.0283058,0.0283725,0.0274414,0.0260603,0.0808155,2.93766,7.50376,10.8105,12.2071,13.1312,12.8212,12.6161,10.5383,6.95605,3.88532,1.34382,0.0438943,0.0274951,0.0261971,0.0286592,0.0279226,0.0295139
08/03/15 ,0.0268742,0.0284222,0.0274818,0.0278467,0.0281489,0.0270778,0.0372878,1.42193,4.89758,5.61599,11.1417,12.0244,11.9589,12.4224,11.103,9.10176,5.90965,1.20225,0.0513901,0.0268179,0.0280749,0.0271049,0.0280427,0.0283794
09/03/15 ,0.027374,0.0283494,0.0277084,0.0283593,0.0282418,0.0300177,0.0787524,1.61184,4.06881,7.05036,6.98136,8.0125,7.27244,6.5379,6.84926,7.50853,6.082,1.02631,0.0526131,0.0268407,0.0273281,0.0274405,0.02948,0.0277076
10/03/15 ,0.0289257,0.0285592,0.0284782,0.0280749,0.025272,0.0279778,0.0871089,1.1469,4.82903,8.04825,9.63946,10.2776,8.90007,9.75749,8.53765,6.66403,4.75606,0.68692,0.043188,0.0259938,0.0266072,0.0279617,0.0263011,0.0276986
11/03/15 ,0.0291585,0.0270781,0.0277521,0.0269989,0.0296515,0.0281403,0.191129,3.14235,7.30531,7.15581,8.51548,11.5392,13.7102,13.4958,12.6514,10.9202,7.87812,2.39715,0.0495872,0.0275635,0.0272059,0.0267071,0.0271063,0.028132
12/03/15 ,0.0286437,0.0274752,0.0278995,0.0277049,0.0274787,0.0286226,0.129156,3.06446,3.78074,6.59909,11.2878,10.2979,11.6342,11.6592,11.0053,6.67188,5.73531,1.06585,0.0412593,0.0266698,0.0274295,0.0283318,0.0278021,0.0284464
13/03/15 ,0.0298481,0.0288368,0.0285749,0.0278844,0.0269863,0.0284838,0.183231,3.57887,8.17568,9.62847,5.82628,5.84125,2.29329,1.17847,0.608016,0.547324,0.342353,0.229436,0.0287635,0.0265499,0.0302588,0.0277669,0.0279239,0.0285559
14/03/15 ,0.0339657,0.0308237,0.0312944,0.0358817,0.0322054,0.0317716,0.335678,3.63588,4.4729,4.85822,6.14099,6.61,5.47798,3.6987,4.42959,5.16766,4.6288,1.61323,0.0536369,0.0283307,0.0297893,0.0279967,0.027455,0.0275152
15/03/15 ,0.0274161,0.0287025,0.0269674,0.0273272,0.0287513,0.02892,0.222599,1.79467,5.69488,10.8676,13.0465,14.1012,14.0631,13.7711,12.8438,10.8243,7.81734,2.31493,0.0726961,0.0273033,0.027319,0.0286754,0.0282049,0.0268032
16/03/15 ,0.0290396,0.026905,0.0275139,0.0279695,0.0277457,0.0281848,0.282196,4.04371,8.87614,11.5127,12.9911,13.7535,13.9885,13.6339,12.6195,10.8158,7.80804,2.45295,0.052655,0.0267783,0.0271944,0.0280583,0.0278722,0.0271998
17/03/15 ,0.0278479,0.027588,0.027281,0.0276786,0.0270853,0.0278275,0.205925,3.91634,5.90266,8.70516,9.99374,10.9686,9.76643,9.81631,10.3473,8.80127,5.41186,1.95288,0.0634229,0.0266567,0.0281209,0.0279969,0.027834,0.0271276
18/03/15 ,0.0276393,0.0279493,0.0280175,0.027334,0.0283627,0.0295451,0.158496,1.04068,3.58535,4.63625,6.68395,8.32561,4.58408,3.39806,3.02038,2.72334,3.93088,0.784857,0.0447473,0.0278025,0.0287578,0.0272216,0.0282575,0.0283081
19/03/15 ,0.0274357,0.028833,0.0284978,0.0274568,0.0290729,0.0294255,0.36249,4.5744,9.37284,11.9392,13.6027,14.3658,14.5137,14.2521,13.2098,11.3631,8.31452,2.98138,0.100509,0.0263333,0.0270484,0.028503,0.029389,0.0280057
20/03/15 ,0.0280231,0.0275258,0.0278933,0.0289167,0.0276137,0.026882,0.305502,4.05229,7.93721,7.57327,5.31763,5.05471,11.3862,8.49937,9.29494,6.28899,5.55743,1.47045,0.086518,0.0276026,0.0277676,0.0268759,0.0270541,0.0276628
21/03/15 ,0.0288461,0.0276024,0.0278142,0.0279126,0.0280741,0.0269845,0.414206,4.17627,9.01982,11.8333,13.5068,14.4188,14.3445,13.9817,13.1044,11.227,7.98359,2.54349,0.0907247,0.0266902,0.0279026,0.0271551,0.0274797,0.0263915
22/03/15 ,0.0282404,0.0278412,0.029124,0.0313834,0.0330096,0.0274322,0.511284,4.62993,9.32124,11.9442,13.4037,14.0629,14.1494,13.7872,12.7826,11.0634,5.30217,1.16965,0.111258,0.0278089,0.0275143,0.0271928,0.0288942,0.0282681
23/03/15 ,0.0283016,0.0277187,0.0272771,0.0273144,0.0278034,0.027426,0.0349741,0.178515,0.782104,1.76869,1.5553,1.40351,1.50185,1.41481,0.722742,0.561381,0.48497,0.123249,0.0319311,0.0284204,0.0287819,0.0284327,0.0264902,0.0270482
24/03/15 ,0.027848,0.0273576,0.0279177,0.0275069,0.03062,0.0301912,0.587449,2.19754,4.61602,10.1087,11.064,12.502,12.5844,12.3922,11.8746,10.6608,7.37161,2.77359,0.131018,0.0273597,0.0278617,0.0286124,0.0291989,0.0279696
25/03/15 ,0.0284808,0.0285075,0.0291557,0.0280422,0.0273171,0.0281276,0.333889,1.50185,3.54189,6.86635,9.38703,7.86477,3.81451,2.06617,1.08601,2.03211,1.7231,0.319428,0.0428232,0.0293566,0.0269969,0.027406,0.0280531,0.0270371
26/03/15 ,0.0285213,0.0287101,0.0269892,0.0273056,0.0278531,0.026296,0.429653,1.92868,3.06407,3.21143,3.67559,1.97392,1.66115,1.29854,0.921886,0.589315,0.365417,0.147251,0.0334656,0.0273699,0.0280097,0.0279551,0.027834,0.0276017
27/03/15 ,0.0294451,0.0279886,0.0284986,0.0299037,0.0292502,0.028267,0.0599395,1.86346,1.25082,2.39296,2.06585,2.01397,0.934212,0.688876,0.513285,0.240562,0.0540485,0.0351473,0.0179805,0.0100086,0.0111214,0.011655,0.011932,0.0123724
28/03/15 ,0.0113006,0.0122718,0.0121631,0.0132706,0.0121287,0.0159958,0.432679,2.94958,6.7405,10.2024,9.77628,9.49385,6.31593,6.4268,5.17835,6.46974,3.83268,1.25701,0.0895297,0.026279,0.0271898,0.0285974,0.0280369,0.0277614
29/03/15 ,0.028598,0.027417,0.0283778,0.0263368,0.0280152,0.0283968,0.0655168,0.36636,0.835837,1.58585,4.86644,7.51199,6.02216,2.05103,0.508899,2.60165,3.60487,0.890374,0.85418,0.0276181,0.0271575,0.0281557,0.0279467,nan
30/03/15 ,0.0293989,0.0291616,0.0310124,0.0317355,0.028309,0.0284361,0.0273608,3.21827,5.16033,8.41024,10.1225,7.73621,10.4584,9.10458,11.349,9.06689,5.20728,3.18383,2.58467,0.369241,0.0263531,0.0285856,0.0274177,0.0281291
31/03/15 ,0.0279208,0.0281399,0.0280156,0.0282645,0.0280289,0.0290152,0.0273771,0.0898016,0.489472,0.5677,1.40047,2.16065,1.30476,1.72904,2.17961,3.67635,2.59264,1.45708,1.07322,0.082778,0.0273389,0.0275587,0.0278136,0.0284907
01/04/15 ,0.0276201,0.0272007,0.0278878,0.0286411,0.0280194,0.0256704,0.0274889,1.50321,4.98976,8.21276,10.4393,11.6614,12.8207,9.90069,5.22402,8.6428,7.84633,5.45299,3.11099,0.537059,0.0280009,0.0279946,0.0276391,0.0274993
02/04/15 ,0.0283952,0.0272683,0.0284086,0.0279444,0.0291765,0.0275872,0.026353,1.66778,4.26102,7.33744,10.6843,12.0667,13.0804,13.5685,12.5126,11.2696,10.1425,7.50854,3.27109,0.255526,0.0254969,0.027881,0.0273937,0.0285588
03/04/15 ,0.0276209,0.0290707,0.0290061,0.027689,0.027454,0.0282016,0.0269987,1.31299,6.02049,9.86356,11.7275,12.2824,11.6556,9.7453,9.73097,11.8667,10.0847,7.91406,3.70132,0.217755,0.0273061,0.0283919,0.0279841,0.0273292
04/04/15 ,0.0280143,0.0277249,0.0281542,0.0275281,0.0269571,0.027284,0.026381,1.23608,6.10282,9.8777,12.2554,13.6226,14.3696,14.5717,14.3074,13.5043,11.7409,9.03946,4.15624,0.274007,0.0277688,0.0276151,0.027562,0.0279526
